timestamp,open,high,low,close,volume,symbol
2024-01-01 02:51:00,49818.41666981919,49818.42226463072,49809.33627583604,49814.077467721785,239,BTCUSDT
2024-01-01 02:52:00,49806.32163906576,49812.34094098253,49803.31095078611,49810.07913369429,117,BTCUSDT
2024-01-01 02:53:00,49811.36546066886,49812.157123983685,49805.62868782899,49806.74718867139,223,BTCUSDT
2024-01-01 02:54:00,49801.13378136049,49808.12655468329,49798.85103099864,49804.08163265306,199,BTCUSDT
2024-01-01 02:55:00,49797.29376957352,49805.64428715854,49796.28334199652,49802.082465639316,395,BTCUSDT
2024-01-01 02:56:00,49797.941961738245,49804.339138983305,49797.52570713883,49800.74968763015,451,BTCUSDT
2024-01-01 02:57:00,49798.140808031014,49800.90991569277,49797.157434286,49800.08329862557,115,BTCUSDT
2024-01-01 02:58:00,49805.012941340196,49807.22640133625,49799.28042431584,49800.08329862557,345,BTCUSDT
2024-01-01 02:59:00,49801.08058917143,49805.89546899592,49797.830171221685,49800.74968763015,467,BTCUSDT
2024-01-01 03:00:00,49801.11152619717,49803.25161370513,49797.627110544396,49802.082465639316,235,BTCUSDT
2024-01-01 03:01:00,49804.376089627134,49808.12340893129,49800.115396309586,49804.08163265306,254,BTCUSDT
2024-01-01 03:02:00,49803.77306960158,49808.73880799958,49802.924395120055,49806.74718867139,433,BTCUSDT
2024-01-01 03:03:00,49815.03169999668,49818.302420315405,49808.49151343695,49810.07913369429,305,BTCUSDT
2024-01-01 03:04:00,49811.380927637336,49818.90781427305,49809.82174119002,49814.077467721785,406,BTCUSDT
2024-01-01 03:05:00,49820.88190591473,49823.16638494334,49816.91950185162,49818.74219075385,119,BTCUSDT
2024-01-01 03:06:00,49822.031852003,49828.501683089125,49821.24306103155,49824.0733027905,111,BTCUSDT
2024-01-01 03:07:00,49833.35742826282,49836.15343934189,49829.179073308485,49830.07080383174,248,BTCUSDT
2024-01-01 03:08:00,49839.386062043195,49839.949136345356,49836.186542302356,49836.73469387755,250,BTCUSDT
2024-01-01 03:09:00,49840.13446069785,49848.331615979696,49837.23352777307,49844.06497292795,208,BTCUSDT
2024-01-01 03:10:00,49850.67463231001,49852.111560365345,49847.1913398405,49852.06164098292,136,BTCUSDT
2024-01-01 03:11:00,49858.29555195972,49861.96164137341,49854.64152902175,49860.72469804248,441,BTCUSDT
2024-01-01 03:12:00,49866.36316549483,49870.95421945698,49865.2152229967,49870.05414410662,353,BTCUSDT
2024-01-01 03:13:00,49880.47046520848,49885.10032335907,49879.55074344394,49880.04997917535,200,BTCUSDT
2024-01-01 03:14:00,49887.03951825437,49895.66377761607,49884.69500321455,49890.712203248644,421,BTCUSDT
2024-01-01 03:15:00,49904.47173212927,49907.2506625955,49897.72079118483,49902.04081632653,449,BTCUSDT
2024-01-01 03:16:00,49911.16959983885,49914.89590877396,49908.54266880598,49914.03581840899,234,BTCUSDT
2024-01-01 03:17:00,49925.604753952684,49929.17310195861,49922.67464151374,49926.697209496044,437,BTCUSDT
2024-01-01 03:18:00,49935.55003290837,49942.2683041787,49931.509002592065,49940.02498958767,267,BTCUSDT
2024-01-01 03:19:00,49950.70012589514,49957.25416796012,49949.86352057029,49954.019158683885,224,BTCUSDT
2024-01-01 03:20:00,49968.240486227114,49971.560534796685,49963.829314814844,49968.679716784674,234,BTCUSDT
2024-01-01 03:21:00,49988.93473899298,49991.42495046458,49983.960339232915,49984.006663890046,482,BTCUSDT
2024-01-01 03:22:00,50000.306121257476,50003.48650206288,49995.541399945374,50000.0,370,BTCUSDT
2024-01-01 03:23:00,49995.44592211213,50004.14570298164,49992.82635893338,50000.0,354,BTCUSDT
2024-01-01 03:24:00,49998.61686026822,50003.35651504415,49992.582584405376,49994.28571428572,373,BTCUSDT
2024-01-01 03:25:00,49991.39174292346,49994.14605639222,49984.58203426871,49988.57142857143,229,BTCUSDT
2024-01-01 03:26:00,49980.467669224665,49985.864062160006,49979.05183641172,49982.857142857145,265,BTCUSDT
2024-01-01 03:27:00,49981.078014430044,49984.08030708721,49973.11848690458,49977.142857142855,106,BTCUSDT
2024-01-01 03:28:00,49974.56337052887,49977.57561722449,49969.30407599673,49971.42857142857,274,BTCUSDT
2024-01-01 03:29:00,49963.98637837898,49966.26529501791,49961.05420750831,49965.71428571428,376,BTCUSDT
2024-01-01 03:30:00,49958.29744973018,49962.44429674418,49953.82537512963,49960.0,333,BTCUSDT
2024-01-01 03:31:00,49955.77641952288,49956.58369190612,49953.16898815603,49954.28571428572,221,BTCUSDT
2024-01-01 03:32:00,49945.28878208949,49951.30715247336,49942.894523051036,49948.57142857143,289,BTCUSDT
2024-01-01 03:33:00,49947.57657266519,49951.81307570885,49939.43605754948,49942.857142857145,134,BTCUSDT
2024-01-01 03:34:00,49938.02150749976,49940.3614656789,49933.75307991237,49937.142857142855,287,BTCUSDT
2024-01-01 03:35:00,49929.48659072224,49932.05934048216,49925.87225250389,49931.42857142857,282,BTCUSDT
2024-01-01 03:36:00,49923.60703039902,49928.0748319393,49922.981472331696,49925.71428571428,360,BTCUSDT
2024-01-01 03:37:00,49919.3997440908,49923.9392022608,49918.018164894216,49920.0,304,BTCUSDT
2024-01-01 03:38:00,50011.84462438427,50012.55745456813,50007.71688051701,50011.64834960976,149,BTCUSDT
2024-01-01 03:39:00,49967.19884572646,49972.06905295502,49963.639934842606,49968.28337311364,63,BTCUSDT
2024-01-01 03:40:00,49955.1973020876,49959.67445701584,49950.92457565624,49951.11339680379,148,BTCUSDT
2024-01-01 03:41:00,49959.134883744744,49959.50938393022,49956.07969537047,49959.07068119019,140,BTCUSDT
2024-01-01 03:42:00,49950.02668285333,49952.56554996239,49942.57371741914,49946.534358524426,187,BTCUSDT
2024-01-01 03:43:00,49968.703617671476,49969.160737856575,49962.43948296231,49967.25275377168,137,BTCUSDT
2024-01-01 03:44:00,50047.349955234,50053.78845509331,50043.43360710295,50048.93234251859,136,BTCUSDT
2024-01-01 03:45:00,49965.01451586499,49966.51309457458,49964.869551534364,49965.06053906399,76,BTCUSDT
2024-01-01 03:46:00,50035.31028883102,50037.43843387625,50030.931271330795,50033.039116244414,108,BTCUSDT
2024-01-01 03:47:00,50018.496552839766,50020.565950724005,50012.96628889482,50015.03241726396,98,BTCUSDT
2024-01-01 03:48:00,49986.84189728101,49989.707903364855,49980.78807288366,49982.82325449959,153,BTCUSDT
2024-01-01 03:49:00,50046.11064787925,50048.94574388481,50038.06664239694,50042.63262292632,142,BTCUSDT
2024-01-01 03:50:00,49992.0860272222,49997.46093999068,49991.31590020453,49994.21313063427,185,BTCUSDT
2024-01-01 03:51:00,49991.01667310793,49991.41554814986,49986.11059195137,49987.720319408334,148,BTCUSDT
2024-01-01 03:52:00,49998.517607119626,50004.06220232431,49995.15199059391,50002.8124578645,194,BTCUSDT
2024-01-01 03:53:00,50036.966767681726,50041.11453593635,50034.5132105946,50040.42880208783,69,BTCUSDT
2024-01-01 03:54:00,49957.87122735795,49962.316429586084,49955.979576682264,49957.94110392739,147,BTCUSDT
2024-01-01 03:55:00,50012.85069586005,50021.86565302882,50009.33101623572,50017.56675735791,131,BTCUSDT
2024-01-01 03:56:00,50001.964225264855,50006.755020269644,49996.29880139032,50000.0,207,BTCUSDT
2024-01-01 03:57:00,49983.76617858324,49988.2016856376,49982.0852755876,49984.006663890046,465,BTCUSDT
2024-01-01 03:58:00,49971.07821369185,49973.6592597735,49965.620961104316,49968.679716784674,473,BTCUSDT
2024-01-01 03:59:00,49955.11884842628,49958.859561954254,49949.16716964335,49954.019158683885,189,BTCUSDT
2024-01-01 04:00:00,49938.44727651557,49940.87198287373,49935.886686578,49940.02498958767,156,BTCUSDT
2024-01-01 04:01:00,49922.83759859242,49927.259546277324,49918.281348973695,49926.697209496044,168,BTCUSDT
2024-01-01 04:02:00,49918.697272386016,49920.59687668538,49909.55278882723,49914.03581840899,285,BTCUSDT
2024-01-01 04:03:00,49906.003016887305,49907.6762906452,49898.27990605316,49902.04081632653,498,BTCUSDT
2024-01-01 04:04:00,49893.67415279928,49894.83541811417,49890.28697525062,49890.712203248644,137,BTCUSDT
2024-01-01 04:05:00,49878.41381408722,49884.50573700065,49877.921444359796,49880.04997917535,282,BTCUSDT
2024-01-01 04:06:00,49872.71262217213,49873.748801599606,49866.43253391398,49870.05414410662,469,BTCUSDT
2024-01-01 04:07:00,49865.29231904009,49867.86077039083,49856.96379150286,49860.72469804248,274,BTCUSDT
2024-01-01 04:08:00,49849.6523746985,49856.47936490573,49848.615101510964,49852.06164098292,191,BTCUSDT
2024-01-01 04:09:00,49845.70235385837,49846.60284533217,49841.538200045834,49844.06497292795,233,BTCUSDT
2024-01-01 04:10:00,49840.06709296854,49843.34827262245,49834.5315211531,49836.73469387755,479,BTCUSDT
2024-01-01 04:11:00,49833.031833192115,49833.77041662102,49825.59074190032,49830.07080383174,492,BTCUSDT
2024-01-01 04:12:00,49827.15666248634,49828.11883252159,49823.74816813946,49824.0733027905,448,BTCUSDT
2024-01-01 04:13:00,49818.412564494574,49822.52655759148,49816.39925156804,49818.74219075385,417,BTCUSDT
